Timestamp,Src_IP,Dst_IP,Protocol,Dst_Port,Flags,Length,Payload_Snippet
1774602363.1196523,192.168.1.119,10.69.131.192,TCP,443,A,40,
1774602363.1234775,192.168.1.119,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774602363.1280024,192.168.1.119,10.69.131.192,TCP,443,FA,40,
1774602363.131554,192.168.1.143,10.69.131.192,TCP,443,S,40,
1774602363.1369355,192.168.1.143,10.69.131.192,TCP,443,A,40,
1774602363.1400516,192.168.1.143,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774602363.1444218,192.168.1.143,10.69.131.192,TCP,443,FA,40,
1774602363.1496444,192.168.1.103,10.69.131.192,TCP,443,S,40,
1774602363.154151,192.168.1.103,10.69.131.192,TCP,443,A,40,
1774602363.1575441,192.168.1.103,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774602363.164806,192.168.1.103,10.69.131.192,TCP,443,FA,40,
1774602363.1692812,192.168.1.161,10.69.131.192,TCP,443,S,40,
1774602363.1738625,192.168.1.161,10.69.131.192,TCP,443,A,40,
1774602363.1778953,192.168.1.161,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774602363.1818109,192.168.1.161,10.69.131.192,TCP,443,FA,40,
1774603960.7093818,192.168.1.165,10.69.131.192,TCP,443,S,40,
1774603960.7184706,192.168.1.165,10.69.131.192,TCP,443,A,40,
1774603960.7285416,192.168.1.165,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603960.7447832,192.168.1.165,10.69.131.192,TCP,443,FA,40,
1774603960.7649121,192.168.1.143,10.69.131.192,TCP,443,S,40,
1774603960.7760768,192.168.1.143,10.69.131.192,TCP,443,A,40,
1774603960.786095,192.168.1.143,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603960.7926161,192.168.1.143,10.69.131.192,TCP,443,FA,40,
1774603960.800356,192.168.1.193,10.69.131.192,TCP,443,S,40,
1774603960.805483,192.168.1.193,10.69.131.192,TCP,443,A,40,
1774603960.8105807,192.168.1.193,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603960.8145814,192.168.1.193,10.69.131.192,TCP,443,FA,40,
1774603960.8207107,192.168.1.120,10.69.131.192,TCP,443,S,40,
1774603960.8253102,192.168.1.120,10.69.131.192,TCP,443,A,40,
1774603960.8295865,192.168.1.120,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603960.835122,192.168.1.120,10.69.131.192,TCP,443,FA,40,
1774603960.8391285,192.168.1.107,10.69.131.192,TCP,443,S,40,
1774603960.8437953,192.168.1.107,10.69.131.192,TCP,443,A,40,
1774603960.8493047,192.168.1.107,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603960.8537016,192.168.1.107,10.69.131.192,TCP,443,FA,40,
1774603961.8893726,192.168.1.121,10.69.131.192,TCP,443,S,40,
1774603961.9214742,192.168.1.121,10.69.131.192,TCP,443,A,40,
1774603961.9485872,192.168.1.121,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603961.978879,192.168.1.121,10.69.131.192,TCP,443,FA,40,
1774603962.004404,192.168.1.191,10.69.131.192,TCP,443,S,40,
1774603962.0239468,192.168.1.191,10.69.131.192,TCP,443,A,40,
1774603962.0341616,192.168.1.191,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603962.0453558,192.168.1.191,10.69.131.192,TCP,443,FA,40,
1774603962.0525694,192.168.1.132,10.69.131.192,TCP,443,S,40,
1774603962.0597515,192.168.1.132,10.69.131.192,TCP,443,A,40,
1774603962.0667324,192.168.1.132,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603962.0729656,192.168.1.132,10.69.131.192,TCP,443,FA,40,
1774603962.0797155,192.168.1.168,10.69.131.192,TCP,80,S,40,
1774603962.0847313,192.168.1.168,10.69.131.192,TCP,80,A,40,
1774603962.0897286,192.168.1.168,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774603962.0966597,192.168.1.168,10.69.131.192,TCP,80,FA,40,
1774603962.1018217,192.168.1.161,10.69.131.192,TCP,443,S,40,
1774603962.1064978,192.168.1.161,10.69.131.192,TCP,443,A,40,
1774603962.1130514,192.168.1.161,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603962.117208,192.168.1.161,10.69.131.192,TCP,443,FA,40,
1774603963.153179,192.168.1.105,10.69.131.192,TCP,443,S,40,
1774603963.1885178,192.168.1.105,10.69.131.192,TCP,443,A,40,
1774603963.2175522,192.168.1.105,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603963.2456498,192.168.1.105,10.69.131.192,TCP,443,FA,40,
1774603963.2600672,192.168.1.186,10.69.131.192,TCP,443,S,40,
1774603963.2717276,192.168.1.186,10.69.131.192,TCP,443,A,40,
1774603963.277659,192.168.1.186,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603963.283029,192.168.1.186,10.69.131.192,TCP,443,FA,40,
1774603963.2875636,192.168.1.146,10.69.131.192,TCP,443,S,40,
1774603963.2937543,192.168.1.146,10.69.131.192,TCP,443,A,40,
1774603963.297791,192.168.1.146,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603963.3052926,192.168.1.146,10.69.131.192,TCP,443,FA,40,
1774603963.3118489,192.168.1.130,10.69.131.192,TCP,443,S,40,
1774603963.3163276,192.168.1.130,10.69.131.192,TCP,443,A,40,
1774603963.3204863,192.168.1.130,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774603963.3264832,192.168.1.130,10.69.131.192,TCP,443,FA,40,
1774603963.3316307,192.168.1.137,10.69.131.192,TCP,80,S,40,
1774603963.33734,192.168.1.137,10.69.131.192,TCP,80,A,40,
1774603963.3428752,192.168.1.137,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774603963.349348,192.168.1.137,10.69.131.192,TCP,80,FA,40,
1774604787.3650641,192.168.1.168,10.69.131.192,TCP,80,S,40,
1774604787.3756106,192.168.1.168,10.69.131.192,TCP,80,A,40,
1774604787.3917968,192.168.1.168,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604787.4167862,192.168.1.168,10.69.131.192,TCP,80,FA,40,
1774604787.437193,192.168.1.191,10.69.131.192,TCP,443,S,40,
1774604787.456971,192.168.1.191,10.69.131.192,TCP,443,A,40,
1774604787.47643,192.168.1.191,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604787.4958875,192.168.1.191,10.69.131.192,TCP,443,FA,40,
1774604787.5142858,192.168.1.126,10.69.131.192,TCP,80,S,40,
1774604787.5366924,192.168.1.126,10.69.131.192,TCP,80,A,40,
1774604787.5605185,192.168.1.126,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604787.5916667,192.168.1.126,10.69.131.192,TCP,80,FA,40,
1774604787.6150534,192.168.1.124,10.69.131.192,TCP,443,S,40,
1774604787.6418908,192.168.1.124,10.69.131.192,TCP,443,A,40,
1774604787.662008,192.168.1.124,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604787.6775367,192.168.1.124,10.69.131.192,TCP,443,FA,40,
1774604787.694609,192.168.1.145,10.69.131.192,TCP,80,S,40,
1774604787.7115147,192.168.1.145,10.69.131.192,TCP,80,A,40,
1774604787.7268362,192.168.1.145,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604787.7436755,192.168.1.145,10.69.131.192,TCP,80,FA,40,
1774604788.793659,192.168.1.113,10.69.131.192,TCP,443,S,40,
1774604788.8091192,192.168.1.113,10.69.131.192,TCP,443,A,40,
1774604788.8174615,192.168.1.113,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604788.8242483,192.168.1.113,10.69.131.192,TCP,443,FA,40,
1774604788.8325522,192.168.1.172,10.69.131.192,TCP,443,S,40,
1774604788.8400676,192.168.1.172,10.69.131.192,TCP,443,A,40,
1774604788.8610482,192.168.1.172,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604788.8848763,192.168.1.172,10.69.131.192,TCP,443,FA,40,
1774604788.9037745,192.168.1.162,10.69.131.192,TCP,80,S,40,
1774604788.9242218,192.168.1.162,10.69.131.192,TCP,80,A,40,
1774604788.9427826,192.168.1.162,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604788.9641738,192.168.1.162,10.69.131.192,TCP,80,FA,40,
1774604788.9805927,192.168.1.151,10.69.131.192,TCP,443,S,40,
1774604789.0090473,192.168.1.151,10.69.131.192,TCP,443,A,40,
1774604789.0378091,192.168.1.151,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604789.0624046,192.168.1.151,10.69.131.192,TCP,443,FA,40,
1774604789.087072,192.168.1.200,10.69.131.192,TCP,80,S,40,
1774604789.1133552,192.168.1.200,10.69.131.192,TCP,80,A,40,
1774604789.1334043,192.168.1.200,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604789.154305,192.168.1.200,10.69.131.192,TCP,80,FA,40,
1774604790.2034812,192.168.1.190,10.69.131.192,TCP,80,S,40,
1774604790.2187345,192.168.1.190,10.69.131.192,TCP,80,A,40,
1774604790.23357,192.168.1.190,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604790.2570436,192.168.1.190,10.69.131.192,TCP,80,FA,40,
1774604790.2750728,192.168.1.189,10.69.131.192,TCP,443,S,40,
1774604790.3007345,192.168.1.189,10.69.131.192,TCP,443,A,40,
1774604790.3271866,192.168.1.189,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604790.347695,192.168.1.189,10.69.131.192,TCP,443,FA,40,
1774604790.3567984,192.168.1.147,10.69.131.192,TCP,80,S,40,
1774604790.362,192.168.1.147,10.69.131.192,TCP,80,A,40,
1774604790.3670528,192.168.1.147,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604790.3725893,192.168.1.147,10.69.131.192,TCP,80,FA,40,
1774604790.3786511,192.168.1.114,10.69.131.192,TCP,443,S,40,
1774604790.3830428,192.168.1.114,10.69.131.192,TCP,443,A,40,
1774604790.3897529,192.168.1.114,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604790.4017286,192.168.1.114,10.69.131.192,TCP,443,FA,40,
1774604790.4129314,192.168.1.137,10.69.131.192,TCP,80,S,40,
1774604790.4250665,192.168.1.137,10.69.131.192,TCP,80,A,40,
1774604790.436938,192.168.1.137,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604790.4532773,192.168.1.137,10.69.131.192,TCP,80,FA,40,
1774604791.4829733,192.168.1.186,10.69.131.192,TCP,80,S,40,
1774604791.5055382,192.168.1.186,10.69.131.192,TCP,80,A,40,
1774604791.520128,192.168.1.186,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604791.538961,192.168.1.186,10.69.131.192,TCP,80,FA,40,
1774604791.552564,192.168.1.177,10.69.131.192,TCP,443,S,40,
1774604791.567136,192.168.1.177,10.69.131.192,TCP,443,A,40,
1774604791.5787184,192.168.1.177,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604791.5899544,192.168.1.177,10.69.131.192,TCP,443,FA,40,
1774604791.6060562,192.168.1.146,10.69.131.192,TCP,443,S,40,
1774604791.6257792,192.168.1.146,10.69.131.192,TCP,443,A,40,
1774604791.6377752,192.168.1.146,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604791.653545,192.168.1.146,10.69.131.192,TCP,443,FA,40,
1774604791.6707158,192.168.1.173,10.69.131.192,TCP,443,S,40,
1774604791.6883154,192.168.1.173,10.69.131.192,TCP,443,A,40,
1774604791.7069323,192.168.1.173,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604791.7279043,192.168.1.173,10.69.131.192,TCP,443,FA,40,
1774604791.7467735,192.168.1.141,10.69.131.192,TCP,443,S,40,
1774604791.7730358,192.168.1.141,10.69.131.192,TCP,443,A,40,
1774604791.7840884,192.168.1.141,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604791.8032606,192.168.1.141,10.69.131.192,TCP,443,FA,40,
1774604792.8391037,192.168.1.153,10.69.131.192,TCP,443,S,40,
1774604792.8663597,192.168.1.153,10.69.131.192,TCP,443,A,40,
1774604792.900493,192.168.1.153,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604792.9318693,192.168.1.153,10.69.131.192,TCP,443,FA,40,
1774604792.9596443,192.168.1.135,10.69.131.192,TCP,443,S,40,
1774604792.9786994,192.168.1.135,10.69.131.192,TCP,443,A,40,
1774604792.9928684,192.168.1.135,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604793.00976,192.168.1.135,10.69.131.192,TCP,443,FA,40,
1774604793.022451,192.168.1.167,10.69.131.192,TCP,80,S,40,
1774604793.0278318,192.168.1.167,10.69.131.192,TCP,80,A,40,
1774604793.0329645,192.168.1.167,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604793.0395365,192.168.1.167,10.69.131.192,TCP,80,FA,40,
1774604793.047703,192.168.1.146,10.69.131.192,TCP,443,S,40,
1774604793.053755,192.168.1.146,10.69.131.192,TCP,443,A,40,
1774604793.0573153,192.168.1.146,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604793.061385,192.168.1.146,10.69.131.192,TCP,443,FA,40,
1774604793.0649042,192.168.1.152,10.69.131.192,TCP,80,S,40,
1774604793.0686684,192.168.1.152,10.69.131.192,TCP,80,A,40,
1774604793.0716915,192.168.1.152,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604793.0753589,192.168.1.152,10.69.131.192,TCP,80,FA,40,
1774604794.087087,192.168.1.178,10.69.131.192,TCP,443,S,40,
1774604794.0978072,192.168.1.178,10.69.131.192,TCP,443,A,40,
1774604794.1063397,192.168.1.178,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604794.1299262,192.168.1.178,10.69.131.192,TCP,443,FA,40,
1774604794.162398,192.168.1.121,10.69.131.192,TCP,443,S,40,
1774604794.2091897,192.168.1.121,10.69.131.192,TCP,443,A,40,
1774604794.2321577,192.168.1.121,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604794.2497845,192.168.1.121,10.69.131.192,TCP,443,FA,40,
1774604794.2634408,192.168.1.109,10.69.131.192,TCP,443,S,40,
1774604794.275153,192.168.1.109,10.69.131.192,TCP,443,A,40,
1774604794.2850666,192.168.1.109,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604794.299741,192.168.1.109,10.69.131.192,TCP,443,FA,40,
1774604794.3113074,192.168.1.114,10.69.131.192,TCP,80,S,40,
1774604794.3199816,192.168.1.114,10.69.131.192,TCP,80,A,40,
1774604794.3274915,192.168.1.114,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604794.334056,192.168.1.114,10.69.131.192,TCP,80,FA,40,
1774604794.3380196,192.168.1.112,10.69.131.192,TCP,80,S,40,
1774604794.3425343,192.168.1.112,10.69.131.192,TCP,80,A,40,
1774604794.3480067,192.168.1.112,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604794.3526516,192.168.1.112,10.69.131.192,TCP,80,FA,40,
1774604795.384396,192.168.1.170,10.69.131.192,TCP,80,S,40,
1774604795.4093032,192.168.1.170,10.69.131.192,TCP,80,A,40,
1774604795.435393,192.168.1.170,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604795.4552124,192.168.1.170,10.69.131.192,TCP,80,FA,40,
1774604795.4728677,192.168.1.156,10.69.131.192,TCP,443,S,40,
1774604795.4860466,192.168.1.156,10.69.131.192,TCP,443,A,40,
1774604795.499737,192.168.1.156,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604795.5153232,192.168.1.156,10.69.131.192,TCP,443,FA,40,
1774604795.5284712,192.168.1.153,10.69.131.192,TCP,443,S,40,
1774604795.5401564,192.168.1.153,10.69.131.192,TCP,443,A,40,
1774604795.549217,192.168.1.153,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604795.5565662,192.168.1.153,10.69.131.192,TCP,443,FA,40,
1774604795.5627046,192.168.1.127,10.69.131.192,TCP,443,S,40,
1774604795.5682943,192.168.1.127,10.69.131.192,TCP,443,A,40,
1774604795.5730276,192.168.1.127,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604795.5797477,192.168.1.127,10.69.131.192,TCP,443,FA,40,
1774604795.5851536,192.168.1.174,10.69.131.192,TCP,443,S,40,
1774604795.5896478,192.168.1.174,10.69.131.192,TCP,443,A,40,
1774604795.593969,192.168.1.174,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604795.599538,192.168.1.174,10.69.131.192,TCP,443,FA,40,
1774604796.6261814,192.168.1.123,10.69.131.192,TCP,443,S,40,
1774604796.6437206,192.168.1.123,10.69.131.192,TCP,443,A,40,
1774604796.6522863,192.168.1.123,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604796.6586034,192.168.1.123,10.69.131.192,TCP,443,FA,40,
1774604796.663361,192.168.1.191,10.69.131.192,TCP,80,S,40,
1774604796.6686661,192.168.1.191,10.69.131.192,TCP,80,A,40,
1774604796.6727757,192.168.1.191,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604796.6794806,192.168.1.191,10.69.131.192,TCP,80,FA,40,
1774604796.683452,192.168.1.118,10.69.131.192,TCP,443,S,40,
1774604796.688388,192.168.1.118,10.69.131.192,TCP,443,A,40,
1774604796.69477,192.168.1.118,10.69.131.192,TCP,443,PA,72,"GET / HTTP/1.1 Host: server "
1774604796.6985831,192.168.1.118,10.69.131.192,TCP,443,FA,40,
1774604796.7027097,192.168.1.197,10.69.131.192,TCP,80,S,40,
1774604796.7094562,192.168.1.197,10.69.131.192,TCP,80,A,40,
1774604796.715044,192.168.1.197,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604796.7218218,192.168.1.197,10.69.131.192,TCP,80,FA,40,
1774604796.7266724,192.168.1.170,10.69.131.192,TCP,80,S,40,
1774604796.7318912,192.168.1.170,10.69.131.192,TCP,80,A,40,
1774604796.736224,192.168.1.170,10.69.131.192,TCP,80,PA,72,"GET / HTTP/1.1 Host: server "
1774604796.7448385,192.168.1.170,10.69.131.192,TCP,80,FA,40,
